Id,Target
005440_002,1
032806_002,1
025205_009,8
006255_003,2
006073_007,6
003104_006,5
006860_002,1
010923_001,0
034549_008,7
004307_001,0
001651_009,8
003062_007,6
020049_002,1
003698_008,7
019384_008,7
007814_007,6
028705_007,6
015486_005,4
032540_005,4
001378_001,0
003293_006,5
029072_001,0
029321_001,0
021609_001,0
026820_001,0
002053_007,6
017255_001,0
020723_007,6
038046_007,6
011938_007,6
037442_009,8
037412_002,1
004985_001,0
017763_006,5
008067_008,7
007188_001,0
003426_001,0
007450_006,5
035005_008,7
005236_002,1
021783_002,1
029969_006,5
004821_006,5
006994_006,5
026788_003,2
035256_001,0
017003_008,7
012582_002,1
018404_001,0
013595_009,8
035172_003,2
035114_006,5
014951_002,1
030756_002,1
007497_008,7
007460_002,1
021482_001,0
039334_001,0
001295_003,2
014616_002,1
032008_003,2
002915_003,2
005904_001,0
014971_005,4
010148_006,5
003935_002,1
035307_001,0
027184_006,5
009238_005,4
007561_001,0
005392_006,5
034279_007,6
010930_002,1
025042_002,1
002938_005,4
009399_005,4
000184_005,4
009612_001,0
016617_007,6
014422_006,5
037004_009,8
004905_002,1
002097_005,4
009627_007,6
020729_001,0
032490_002,1
018990_009,8
003355_001,0
001290_003,2
000791_001,0
020232_003,2
037930_001,0
016230_007,6
016718_002,1
024561_007,6
002506_003,2
012266_004,3
020410_001,0
037738_001,0
012635_003,2
000478_003,2
019012_001,0
020908_005,4
009726_007,6
001312_002,1
030936_004,3
022881_007,6
030112_007,6
027919_002,1
021235_002,1
038265_006,5
038849_001,0
038860_006,5
019693_001,0
038117_002,1
030518_003,2
038124_005,4
002480_004,3
031047_003,2
036434_009,8
012224_007,6
037311_001,0
014109_006,5
036002_006,5
035351_001,0
032005_006,5
022384_009,8
026414_007,6
014624_006,5
035765_001,0
011125_003,2
035645_006,5
013140_001,0
034403_002,1
033147_001,0
038248_001,0
013688_005,4
012941_006,5
005293_003,2
030221_006,5
021821_001,0
018899_002,1
002592_002,1
003733_001,0
006535_006,5
006649_001,0
035176_007,6
009750_009,8
016254_002,1
022413_002,1
007393_007,6
025790_002,1
031986_002,1
025542_001,0
002052_002,1
001146_001,0
006944_007,6
010406_001,0
015824_008,7
036294_006,5
037822_004,3
023928_008,7
004887_008,7
027940_004,3
030231_005,4
012933_002,1
036864_002,1
016734_002,1
039911_007,6
039865_005,4
036473_002,1
006851_002,1
013902_001,0
024494_001,0
001133_007,6
032933_004,3
013951_003,2
031267_008,7
039828_001,0
015406_002,1
008890_009,8
025464_002,1
037546_005,4
010412_009,8
031920_006,5
028848_009,8
013695_007,6
036569_002,1
001455_006,5
033381_001,0
023201_001,0
002466_001,0
020677_006,5
034293_002,1
037454_007,6
006497_007,6
010872_006,5
024424_001,0
009481_001,0
034614_001,0
023894_002,1
027329_003,2
013514_001,0
012425_004,3
011648_001,0
028883_008,7
018439_009,8
004582_008,7
034666_001,0
010668_005,4
029787_004,3
002574_002,1
031781_009,8
026201_004,3
030931_005,4
035655_008,7
000812_006,5
034239_009,8
002270_002,1
039027_001,0
013576_002,1
012906_006,5
038634_002,1
007846_005,4
014785_002,1
019207_005,4
024886_006,5
021328_001,0
014515_005,4
010486_008,7
028542_002,1
034106_001,0
038188_009,8
003110_001,0
016682_002,1
035702_006,5
023811_002,1
005740_006,5
030880_003,2
008356_001,0
036503_001,0
029930_002,1
007245_004,3
033763_001,0
028315_006,5
019626_008,7
029309_002,1
009032_001,0
022779_003,2
007545_002,1
036571_009,8
035067_009,8
032543_007,6
039750_002,1
012491_002,1
021908_006,5
018911_002,1
039671_001,0
009383_005,4
021456_002,1
039981_007,6
021177_003,2
010176_008,7
002494_006,5
006804_009,8
024487_001,0
020075_001,0
037727_009,8
013551_008,7
015574_006,5
001572_001,0
033752_009,8
010931_003,2
037793_006,5
034190_001,0
036378_002,1
000358_001,0
021809_009,8
011575_008,7
004336_002,1
013301_001,0
026633_005,4
018834_001,0
009115_007,6
034753_007,6
035710_008,7
004062_005,4
011690_006,5
018809_005,4
036108_002,1
004456_006,5
033745_008,7
009364_002,1
000487_001,0
023420_008,7
023871_001,0
032396_004,3
011566_001,0
012968_001,0
025361_001,0
011627_006,5
006605_006,5
011615_005,4
016485_002,1
037574_003,2
020301_001,0
009645_001,0
010011_006,5
013431_002,1
025320_001,0
029194_005,4
024253_002,1
011926_003,2
000390_003,2
016332_008,7
017772_001,0
019020_002,1
036534_001,0
038630_002,1
035760_001,0
012257_007,6
012262_008,7
031506_005,4
011435_006,5
027689_001,0
037788_001,0
009189_007,6
010722_006,5
010628_002,1
018484_008,7
002376_002,1
034144_004,3
007156_001,0
033519_001,0
024707_005,4
007124_007,6
002468_007,6
000732_007,6
024436_002,1
032074_001,0
017594_009,8
024805_006,5
003379_001,0
023509_002,1
009736_001,0
005515_008,7
017160_002,1
035116_006,5
012662_006,5
035417_008,7
006152_008,7
000655_007,6
014133_007,6
000089_009,8
014983_005,4
032664_006,5
031066_007,6
003173_006,5
003529_003,2
015279_005,4
007208_006,5
032765_006,5
015836_003,2
030816_006,5
001027_001,0
031796_002,1
025943_006,5
002244_005,4
007735_001,0
004560_001,0
003077_002,1
019561_008,7
032552_001,0
010636_001,0
025160_003,2
017321_007,6
010656_002,1
010336_003,2
000617_009,8
009249_001,0
036848_005,4
033249_006,5
005172_005,4
026372_001,0
008582_009,8
021004_005,4
016155_006,5
028724_002,1
029874_001,0
003150_004,3
035607_003,2
015601_005,4
002024_009,8
011835_006,5
017324_009,8
013731_002,1
016711_003,2
005252_002,1
012283_001,0
012524_001,0
003251_001,0
001005_001,0
036989_001,0
010143_004,3
023565_001,0
014079_004,3
000768_006,5
030838_001,0
014396_001,0
002039_001,0
027139_006,5
014964_009,8
023846_001,0
015858_003,2
010633_001,0
016906_006,5
013786_001,0
027803_006,5
008954_001,0
034721_002,1
016032_001,0
024442_006,5
024773_001,0
037420_002,1
015826_006,5
006192_005,4
006626_009,8
010115_009,8
011870_005,4
001310_002,1
035745_005,4
015214_004,3
012525_001,0
038054_002,1
006039_008,7
016000_002,1
007928_004,3
009128_005,4
019120_001,0
038844_005,4
001101_005,4
006484_005,4
035478_006,5
003933_001,0
018709_009,8
002218_001,0
003946_007,6
022480_001,0
021486_001,0
030411_001,0
026622_006,5
017787_007,6
031718_009,8
027835_006,5
009023_008,7
030926_007,6
017774_002,1
018432_005,4
014222_004,3
030477_006,5
005346_002,1
013416_003,2
008149_006,5
000680_005,4
012607_003,2
012766_007,6
009154_006,5
030829_001,0
036550_001,0
008475_001,0
028937_001,0
034429_006,5
023158_008,7
005893_006,5
032941_005,4
004417_001,0
038412_007,6
004083_002,1
008536_001,0
016959_003,2
006534_008,7
000153_006,5
001068_003,2
036073_009,8
021566_007,6
026543_002,1
001113_008,7
002023_006,5
030069_001,0
021646_005,4
007399_005,4
035584_006,5
012960_001,0
023271_002,1
018423_003,2
023312_001,0
008368_009,8
007243_005,4
018759_005,4
003034_003,2
021425_007,6
027927_002,1
024290_006,5
016400_001,0
017744_001,0
026804_003,2
011755_003,2
010339_008,7
022740_001,0
003831_007,6
009486_007,6
019308_007,6
020385_003,2
002946_002,1
036608_002,1
031945_007,6
012743_008,7
037623_002,1
019231_004,3
020057_006,5
030888_007,6
035986_007,6
000279_001,0
009572_007,6
026166_004,3
003066_007,6
005244_001,0
031379_002,1
026427_005,4
012123_005,4
010061_001,0
003791_001,0
031403_001,0
022665_009,8
006007_001,0
013876_004,3
023502_006,5
005134_001,0
021773_001,0
000966_003,2
010270_002,1
000783_002,1
001895_001,0
027235_002,1
018188_006,5
011788_005,4
028586_009,8
000503_009,8
013329_002,1
010688_001,0
039497_002,1
010317_005,4
034390_002,1
019035_009,8
024017_008,7
008053_003,2
018290_002,1
034102_006,5
016003_009,8
024044_009,8
039013_003,2
033733_002,1
004367_002,1
017325_005,4
023696_001,0
014905_001,0
022125_001,0
017771_001,0
022062_002,1
031852_005,4
013508_005,4
012594_009,8
000911_006,5
021478_002,1
014745_002,1
038485_005,4
009291_007,6
018732_003,2
013143_006,5
014752_007,6
017363_006,5
030890_001,0
003286_007,6
012628_002,1
023567_002,1
011698_009,8
003542_005,4
030336_005,4
004797_002,1
021622_009,8
025221_006,5
000554_007,6
014234_002,1
000997_006,5
003374_009,8
028339_001,0
007810_001,0
022296_002,1
004233_008,7
002740_002,1
004798_001,0
036233_008,7
015173_006,5
004503_006,5
032614_001,0
016634_001,0
028955_007,6
020985_001,0
031318_005,4
028572_002,1
037233_005,4
022153_002,1
007270_006,5
009984_002,1
001192_001,0
007004_001,0
008065_008,7
031538_001,0
005359_002,1
037406_003,2
036035_008,7
000865_004,3
000298_005,4
012896_002,1
031004_004,3
011329_008,7
007482_001,0
033132_001,0
015786_003,2
000051_004,3
009646_008,7
037071_003,2
026160_002,1
013831_008,7
018589_002,1
024861_002,1
010370_007,6
034277_005,4
003873_002,1
022611_002,1
014647_005,4
030031_001,0
019351_001,0
038830_005,4
028594_002,1
023862_006,5
005909_006,5
030817_006,5
023854_006,5
018702_002,1
009258_005,4
014268_007,6
006978_003,2
034792_009,8
000475_005,4
026601_005,4
039003_003,2
024366_002,1
027152_006,5
031272_007,6
038509_006,5
017142_002,1
006662_003,2
003558_006,5
027476_001,0
009779_005,4
013296_002,1
025038_002,1
025480_006,5
039364_001,0
027219_009,8
038611_001,0
009517_002,1
038547_002,1
023504_003,2
021930_009,8
035108_001,0
003490_002,1
025928_006,5
037173_008,7
025778_003,2
014611_007,6
039389_002,1
030045_009,8
035742_002,1
024980_001,0
037400_009,8
030021_001,0
010993_004,3
036859_007,6
011890_003,2
027486_002,1
031895_006,5
021340_001,0
024717_004,3
026278_006,5
036351_002,1
011710_002,1
038637_001,0
017116_006,5
034826_006,5
019331_007,6
034217_001,0
039108_001,0
007436_007,6
002340_001,0
032231_003,2
021762_001,0
008662_006,5
019674_001,0
001147_002,1
014433_006,5
037182_007,6
006159_005,4
010955_003,2
035646_005,4
033542_005,4
017991_002,1
007968_006,5
017541_009,8
031888_005,4
008815_002,1
009549_005,4
032388_008,7
006478_003,2
012791_005,4
024775_003,2
036249_005,4
013690_002,1
015300_007,6
033009_002,1
017834_007,6
007122_008,7
028421_001,0
021915_003,2
014687_001,0
033922_001,0
024702_008,7
017207_001,0
014931_001,0
028923_006,5
013950_001,0
022875_002,1
002920_008,7
013486_006,5
001753_002,1
024396_002,1
029637_007,6
026658_001,0
012736_001,0
010509_008,7
033812_001,0
033693_004,3
038740_001,0
011725_003,2
003678_009,8
038649_002,1
026041_006,5
032935_007,6
019828_009,8
027658_003,2
016660_003,2
034613_003,2
034568_001,0
029740_005,4
036403_002,1
006234_005,4
013148_007,6
009551_003,2
023479_005,4
010891_008,7
021594_001,0
022386_003,2
025852_009,8
038020_001,0
039400_003,2
028862_001,0
000299_001,0
008366_001,0
010858_009,8
028905_002,1
035275_005,4
028073_006,5
008540_007,6
029882_003,2
039939_008,7
039356_006,5
008542_008,7
007745_006,5
004185_009,8
002512_001,0
019940_008,7
004418_001,0
025155_009,8
031178_007,6
039920_002,1
039663_006,5
039097_006,5
033692_002,1
035797_003,2
005965_008,7
002064_006,5
035456_003,2
027920_002,1
000216_001,0
012641_006,5
001670_006,5
010289_001,0
034933_002,1
015233_009,8
010975_005,4
007753_002,1
015014_001,0
005475_002,1
038212_001,0
011858_002,1
005616_004,3
038147_001,0
018930_001,0
013526_002,1
028725_002,1
012832_001,0
008958_007,6
016524_003,2
010812_005,4
010344_002,1
020900_001,0
020013_003,2
008622_002,1
022109_001,0
018480_002,1
022433_002,1
016605_002,1
019479_001,0
035587_004,3
029892_009,8
009442_002,1
005302_002,1
012388_001,0
016744_007,6
021918_003,2
009374_002,1
025194_008,7
005297_001,0
028675_003,2
027597_002,1
007521_002,1
031707_007,6
010888_002,1
013600_006,5
003448_001,0
009296_005,4
003828_001,0
019010_001,0
031105_004,3
022604_005,4
028253_002,1
033149_009,8
017448_003,2
014634_001,0
038869_006,5
023731_004,3
031194_001,0
020010_001,0
002424_002,1
022363_002,1
036054_003,2
003835_001,0
022953_007,6
021026_001,0
039432_005,4
008616_009,8
000403_009,8
014175_002,1
031483_003,2
034495_002,1
017042_002,1
011778_002,1
011552_002,1
023698_006,5
033116_005,4
005432_002,1
020326_004,3
029155_002,1
033838_001,0
002220_006,5
028141_003,2
028025_002,1
007264_003,2
031120_003,2
005906_008,7
039930_006,5
007834_001,0
001018_002,1
008142_001,0
024000_005,4
004664_001,0
014346_005,4
018964_005,4
000615_003,2
012583_004,3
034083_002,1
014848_008,7
003375_006,5
014941_002,1
035561_002,1
013178_003,2
034667_007,6
013773_009,8
036615_005,4
028576_005,4
007893_008,7
022919_003,2
030853_006,5
015831_001,0
038887_002,1
036212_009,8
028894_001,0
020399_006,5
027396_002,1
033463_007,6
002664_007,6
036924_005,4
008702_005,4
010569_005,4
034052_001,0
009211_009,8
017475_008,7
025409_001,0
030219_002,1
016539_009,8
007366_009,8
005734_009,8
029859_007,6
030866_006,5
036544_003,2
027247_003,2
000994_006,5
004301_006,5
007907_001,0
015884_001,0
020204_001,0
034902_003,2
022194_001,0
039784_002,1
000175_001,0
017102_009,8
008320_002,1
012334_004,3
019834_006,5
029291_007,6
019071_006,5
031941_001,0
020240_003,2
024397_003,2
009316_008,7
036736_004,3
006999_001,0
017808_006,5
033286_006,5
003770_005,4
037202_001,0
039252_004,3
033129_001,0
011158_004,3
020087_002,1
020491_003,2
015073_002,1
002943_001,0
019524_002,1
014782_002,1
029115_007,6
016522_001,0
011960_002,1
016796_003,2
004953_004,3
023362_002,1
018297_003,2
008313_007,6
015030_001,0
015959_006,5
008496_001,0
002688_004,3
000523_001,0
006813_001,0
021717_002,1
025682_001,0
005921_002,1
027918_004,3
025858_003,2
039244_009,8
026948_002,1
028650_007,6
011433_007,6
017538_003,2
028866_005,4
027906_002,1
025102_002,1
035678_001,0
000562_005,4
007361_006,5
033895_002,1
037511_001,0
010950_002,1
019572_005,4
003806_004,3
033423_003,2
002932_005,4
039070_006,5
004208_007,6
022046_001,0
014338_001,0
001788_008,7
018824_005,4
009142_007,6
026873_006,5
019644_001,0
007127_005,4
037657_006,5
022669_003,2
025383_006,5
022241_003,2
028828_004,3
025765_004,3
010147_001,0
013266_002,1
020877_008,7
037039_006,5
009892_003,2
010954_006,5
038755_002,1
033024_001,0
008077_003,2
018550_002,1
028036_007,6
038096_001,0
029025_007,6
012083_009,8
008178_004,3
011234_002,1
023214_001,0
033449_002,1
004823_008,7
033682_002,1
030242_007,6
033834_001,0
022771_001,0
014791_009,8
002417_007,6
013217_006,5
001852_001,0
020503_006,5
033699_008,7
000736_003,2
014665_007,6
002080_002,1
034644_002,1
038977_002,1
006871_002,1
036345_002,1
017768_002,1
028352_001,0
015040_007,6
039184_002,1
035935_006,5
005224_008,7
008605_006,5
019956_001,0
036139_005,4
020190_005,4
027105_007,6
022028_001,0
000873_008,7
007217_001,0
003423_008,7
017918_001,0
024336_007,6
026279_008,7
001908_007,6
008226_001,0
039942_002,1
000188_002,1
030341_006,5
006621_002,1
017803_006,5
026031_001,0
028250_001,0
022162_005,4
029561_007,6
003986_001,0
028639_001,0
012819_009,8
032550_003,2
037791_003,2
035884_008,7
020589_002,1
034088_002,1
007744_001,0
025171_001,0
006989_001,0
004122_002,1
029432_006,5
009673_006,5
003599_002,1
009450_005,4
034881_002,1
008425_008,7
007926_007,6
038119_006,5
003889_001,0
031583_003,2
006071_006,5
032251_001,0
032570_005,4
005516_005,4
003481_001,0
008181_001,0
003258_001,0
015509_001,0
028608_004,3
035740_004,3
031180_002,1
027904_005,4
013978_005,4
005102_001,0
000955_001,0
014110_007,6
021575_005,4
022133_005,4
024794_001,0
003690_006,5
008302_001,0
013317_006,5
011332_001,0
035854_008,7
038758_003,2
013229_002,1
003940_001,0
026413_001,0
018168_005,4
031228_009,8
010213_005,4
026554_002,1
002505_005,4
013380_006,5
001615_006,5
029439_006,5
033303_007,6
025356_006,5
005380_003,2
020016_001,0
027300_005,4
033337_002,1
035569_002,1
038735_001,0
023925_001,0
007987_002,1
010315_001,0
012702_006,5
029362_003,2
002702_001,0
006510_005,4
026183_001,0
026389_008,7
033491_006,5
017208_002,1
027393_005,4
015136_007,6
008517_001,0
019194_001,0
033092_007,6
039966_006,5
001571_009,8
039886_001,0
037268_005,4
005977_002,1
011602_005,4
001137_006,5
034553_002,1
007252_008,7
009826_001,0
011174_003,2
004554_006,5
031064_002,1
020187_002,1
031246_001,0
015441_007,6
005827_009,8
037177_001,0
019235_001,0
030835_006,5
005478_009,8
001981_005,4
032092_004,3
033390_003,2
039187_006,5
018747_002,1
021048_008,7
031362_004,3
021602_007,6
005241_006,5
023616_008,7
004941_003,2
038483_003,2
004638_004,3
008683_009,8
004564_001,0
022036_002,1
016835_001,0
035637_006,5
025693_002,1
008467_005,4
017566_008,7
032316_008,7
013160_002,1
003881_007,6
016793_006,5
002983_002,1
010478_006,5
011681_002,1
036882_008,7
034873_008,7
021564_002,1
039039_005,4
026839_003,2
013593_007,6
012063_001,0
034254_006,5
015175_006,5
018238_005,4
012080_003,2
016653_006,5
028148_001,0
025168_004,3
000138_001,0
006629_002,1
018846_001,0
014813_004,3
035184_002,1
015283_007,6
029161_002,1
014523_002,1
005389_009,8
032349_004,3
023454_009,8
004431_002,1
012741_002,1
023677_001,0
037520_007,6
024165_009,8
035852_001,0
004320_001,0
001245_001,0
005397_002,1
039006_006,5
022622_001,0
028344_001,0
025126_003,2
022308_003,2
038470_002,1
000342_006,5
018634_002,1
034023_006,5
037597_009,8
036558_004,3
015212_006,5
018585_003,2
017938_001,0
009918_001,0
019428_009,8
034657_006,5
019116_007,6
035670_005,4
010130_008,7
035926_005,4
000944_002,1
039668_003,2
008456_002,1
004405_002,1
012985_002,1
010015_009,8
013589_007,6
012387_002,1
010816_008,7
006659_008,7
011629_003,2
016194_001,0
016855_005,4
021382_001,0
037378_006,5
015124_003,2
006046_007,6
014053_008,7
016186_001,0
014969_002,1
013196_006,5
019047_001,0
011705_005,4
033474_002,1
011502_001,0
035400_002,1
011872_009,8
038322_001,0
022141_005,4
016610_008,7
036222_001,0
031533_006,5
036805_007,6
003594_008,7
017175_003,2
027397_009,8
018398_006,5
014840_003,2
003495_006,5
024914_001,0
039689_002,1
001972_001,0
014773_005,4
021261_002,1
004964_006,5
039457_001,0
014769_004,3
014895_002,1
038540_002,1
025901_006,5
012831_007,6
018176_007,6
018588_009,8
002434_002,1
039788_004,3
000743_003,2
033556_009,8
010617_003,2
005319_004,3
003638_001,0
013268_002,1
011243_006,5
034443_006,5
036072_003,2
025944_001,0
012316_002,1
002606_001,0
001883_003,2
018368_007,6
014688_006,5
021056_007,6
020520_004,3
011333_008,7
034459_001,0
001998_007,6
032375_002,1
028358_009,8
012629_001,0
008254_001,0
021548_001,0
008304_007,6
035714_003,2
003766_009,8
005120_001,0
014136_006,5
002889_001,0
010455_001,0
027637_007,6
016358_001,0
019912_005,4
038132_003,2
034633_006,5
005612_003,2
017188_001,0
009089_001,0
038967_001,0
022792_001,0
020162_006,5
006550_005,4
017202_006,5
007205_006,5
011873_005,4
017511_008,7
034510_001,0
016686_006,5
003948_005,4
011030_001,0
022310_002,1
020230_001,0
021208_002,1
008004_009,8
024444_003,2
002835_001,0
036453_001,0
011946_001,0
011184_001,0
000077_008,7
022629_001,0
039476_002,1
019311_007,6
019112_002,1
011727_006,5
003151_001,0
013709_006,5
038107_007,6
028834_007,6
008608_003,2
011785_002,1
014399_001,0
015488_009,8
033109_009,8
016535_008,7
000670_007,6
035694_006,5
016554_009,8
020990_005,4
018844_001,0
032201_007,6
004408_005,4
009263_004,3
022883_001,0
013601_005,4
005611_002,1
006918_006,5
015695_001,0
011853_002,1
020481_008,7
017655_003,2
013297_008,7
038841_004,3
014060_006,5
025861_008,7
019110_003,2
028547_001,0
005851_002,1
013312_009,8
019288_001,0
018744_002,1
029623_002,1
037530_002,1
031099_005,4
014608_005,4
032917_006,5
035379_002,1
011767_003,2
027916_002,1
027373_006,5
035850_002,1
003687_004,3
032437_001,0
005748_001,0
001329_004,3
006555_007,6
012431_003,2
005037_002,1
014208_006,5
017903_005,4
032634_003,2
019883_007,6
005320_003,2
021165_002,1
009899_009,8
034545_005,4
034659_001,0
021246_005,4
004501_002,1
001836_006,5
021143_002,1
008185_003,2
025889_001,0
022069_001,0
026291_007,6
020371_005,4
006079_005,4
037354_002,1
003087_001,0
018160_007,6
033319_006,5
039871_002,1
004031_007,6
005959_001,0
033230_005,4
001985_003,2
016845_005,4
039733_001,0
022470_003,2
021851_007,6
005955_001,0
038078_006,5
006018_006,5
038636_008,7
030743_001,0
005735_008,7
026885_006,5
000867_006,5
032736_008,7
023159_009,8
010502_002,1
010294_001,0
035664_002,1
022593_008,7
020583_001,0
013364_001,0
016958_002,1
020365_006,5
012054_006,5
024551_006,5
008290_001,0
015284_001,0
037614_001,0
017317_002,1
039592_006,5
037419_008,7
033853_002,1
017851_001,0
009882_005,4
014729_002,1
024912_002,1
031015_002,1
016070_008,7
034591_003,2
025708_008,7
039558_001,0
008822_003,2
008339_001,0
011494_001,0
008338_004,3
033439_001,0
038730_001,0
002460_009,8
005721_001,0
013308_006,5
022576_001,0
000900_005,4
010386_002,1
018336_001,0
015150_003,2
022657_001,0
016691_002,1
018544_006,5
007029_005,4
033407_009,8
036888_001,0
025566_003,2
026518_002,1
023801_002,1
024417_002,1
001666_008,7
019485_003,2
038794_009,8
016320_008,7
034647_002,1
005808_005,4
031100_001,0
002784_003,2
010556_001,0
003532_003,2
013597_005,4
021197_005,4
003739_002,1
000144_005,4
022928_006,5
029198_001,0
024026_001,0
002603_003,2
037327_002,1
016708_006,5
004072_001,0
002496_006,5
006050_001,0
018414_005,4
006914_006,5
017849_001,0
036168_004,3
033184_001,0
015645_008,7
012745_006,5
001897_004,3
015990_003,2
022406_003,2
016445_001,0
013727_006,5
023825_009,8
002692_002,1
018081_003,2
016444_001,0
036675_003,2
031745_002,1
017133_008,7
002642_004,3
005461_009,8
028732_001,0
014692_005,4
031049_009,8
005641_002,1
034592_001,0
032918_002,1
024938_009,8
028071_006,5
022178_009,8
010199_001,0
031930_009,8
031035_002,1
038203_005,4
024754_002,1
006206_009,8
035152_007,6
009156_007,6
023386_007,6
024479_006,5
013379_001,0
016447_006,5
027886_002,1
020739_008,7
011228_006,5
012057_008,7
022457_001,0
019136_003,2
038566_001,0
033448_002,1
023944_001,0
029678_002,1
005484_001,0
035668_006,5
001971_004,3
036501_001,0
023702_003,2
036419_005,4
031760_003,2
017682_009,8
033873_003,2
021951_003,2
037653_002,1
039803_007,6
038951_002,1
006053_001,0
031988_002,1
030002_009,8
036263_001,0
033117_008,7
012856_006,5
024255_007,6
021542_009,8
038897_002,1
014919_002,1
012284_001,0
008184_001,0
025701_005,4
024988_004,3
025515_001,0
019581_007,6
022445_007,6
038121_006,5
033845_001,0
006874_003,2
030611_001,0
009920_006,5
004515_001,0
019451_005,4
022920_008,7
035274_003,2
027096_005,4
017944_008,7
010408_003,2
018778_007,6
034087_001,0
037319_001,0
032295_005,4
003904_002,1
029670_002,1
006633_002,1
038048_009,8
034164_004,3
003854_005,4
022590_001,0
015617_002,1
012401_002,1
039543_002,1
030724_001,0
037098_001,0
007055_002,1
004720_006,5
027602_003,2
001500_005,4
010587_002,1
006839_002,1
038516_007,6
007680_005,4
005110_009,8
037955_008,7
021126_009,8
014144_001,0
012622_002,1
018301_007,6
013181_005,4
019605_003,2
016992_006,5
030211_002,1
028822_008,7
010482_007,6
037244_002,1
022058_001,0
030432_005,4
011324_007,6
028948_009,8
006954_001,0
029531_002,1
000060_005,4
033278_002,1
005659_008,7
001910_001,0
003091_001,0
004747_002,1
012555_006,5
018029_007,6
026444_001,0
005108_004,3
030733_001,0
030295_005,4
039149_002,1
024499_002,1
021863_006,5
012145_009,8
014529_001,0
031545_006,5
036508_003,2
038814_003,2
031417_003,2
018001_005,4
036162_001,0
039296_001,0
017420_008,7
012753_007,6
028016_001,0
000218_007,6
008636_006,5
019867_001,0
003603_001,0
008519_005,4
016409_002,1
000224_008,7
021587_001,0
028062_001,0
018051_004,3
009136_004,3
000484_001,0
014560_002,1
034286_001,0
009630_003,2
025723_009,8
033620_001,0
035490_001,0
025190_009,8
035240_007,6
016324_004,3
031965_002,1
035237_002,1
024573_003,2
022222_006,5
029807_001,0
032914_009,8
038582_002,1
020307_005,4
002714_007,6
025071_007,6
017844_001,0
003239_007,6
034561_005,4
019723_003,2
007163_001,0
017031_005,4
038313_005,4
004696_005,4
015297_003,2
027845_001,0
029403_008,7
006219_008,7
036581_002,1
014029_004,3
006669_009,8
007777_002,1
001959_001,0
022472_002,1
002878_007,6
023136_007,6
007634_001,0
028241_004,3
005306_002,1
022044_007,6
024565_006,5
022086_006,5
036268_007,6
030252_008,7
016412_007,6
033532_002,1
004734_001,0
023027_006,5
021516_002,1
002660_008,7
000589_002,1
007131_008,7
020030_002,1
019558_002,1
035360_006,5
022214_005,4
028511_005,4
015122_006,5
036463_001,0
038685_002,1
011253_006,5
004283_001,0
014279_003,2
012116_003,2
003710_001,0
019594_005,4
032474_003,2
035409_006,5
020761_005,4
001586_002,1
037974_001,0
000928_001,0
026651_002,1
009988_001,0
023835_007,6
003979_002,1
004949_001,0
024705_003,2
004685_003,2
016702_005,4
009434_002,1
005052_006,5
023370_002,1
005763_006,5
012894_001,0
008752_002,1
022828_002,1
035847_008,7
005924_003,2
009372_005,4
013812_007,6
027098_006,5
000522_002,1
027593_001,0
001916_006,5
008834_006,5
008333_009,8
026072_002,1
011195_006,5
031744_006,5
026326_006,5
018131_002,1
019643_001,0
033434_001,0
027199_001,0
027087_006,5
021825_005,4
031292_001,0
003181_001,0
020809_001,0
025052_005,4
024851_008,7
028603_003,2
029195_007,6
021316_001,0
026084_002,1
032485_001,0
017939_002,1
007140_002,1
007512_004,3
036472_008,7
027353_008,7
032707_005,4
006880_004,3
029438_008,7
016187_007,6
024782_008,7
029040_001,0
004349_003,2
012858_008,7
018694_006,5
010016_002,1
036331_005,4
018582_002,1
020373_001,0
014020_008,7
019248_001,0
009035_001,0
038699_009,8
029987_002,1
032353_001,0
030373_006,5
035660_002,1
020770_002,1
038388_001,0
005804_002,1
012667_002,1
036365_001,0
036003_005,4
021648_002,1
006407_005,4
018354_007,6
021312_007,6
018575_001,0
035435_003,2
022582_001,0
014025_002,1
038066_001,0
016068_007,6
024071_002,1
029950_002,1
016367_005,4
004818_001,0
022285_006,5
023664_006,5
018333_008,7
001347_001,0
026889_007,6
029671_002,1
014594_001,0
002627_001,0
020889_007,6
015246_002,1
008018_002,1
015470_005,4
001387_009,8
025493_008,7
017258_006,5
008696_001,0
035615_005,4
031572_001,0
010238_005,4
014321_007,6
018091_001,0
017647_001,0
021699_005,4
025647_005,4
014114_001,0
014193_009,8
006348_007,6
007382_003,2
039143_003,2
005092_001,0
038242_002,1
014996_001,0
020717_006,5
025762_001,0
029288_006,5
009393_001,0
031467_005,4
038056_002,1
005153_007,6
008549_005,4
008883_002,1
032535_009,8
030924_009,8
025003_002,1
028682_007,6
032729_008,7
000733_002,1
002454_001,0
018936_006,5
015403_009,8
031210_009,8
029662_007,6
014858_007,6
009923_004,3
000283_006,5
013004_003,2
035488_007,6
009944_001,0
020222_008,7
000308_005,4
026295_001,0
020081_008,7
025754_002,1
002628_009,8
017471_003,2
039478_006,5
021215_002,1
013900_007,6
025800_002,1
025728_005,4
012924_003,2
022189_006,5
000692_002,1
000890_001,0
039889_007,6
024669_002,1
006637_004,3
011157_001,0
011133_001,0
001763_001,0
010670_006,5
032329_001,0
008207_005,4
002103_005,4
006441_004,3
028422_002,1
036402_006,5
022835_005,4
026370_001,0
019629_006,5
007231_005,4
019173_009,8
